word,bits,freq
poets,5.5032277,106608.414199
pogey,4.673619,20.278519
pogge,3.9782057,8.766801
poggy,3.4264722,4.464743
pogos,4.122979,11.770413
pogue,4.6703115,22.778958
pohed,4.6804843,1.616953
poilu,4.6946173,216.360132
poind,4.747897,102.545940
point,4.8786836,3076297.564576
poire,5.3835983,97.245727
poise,5.442826,9437.326720
pokal,4.679387,11.920299
poked,4.643543,11946.667168
poker,4.9028087,15134.757323
pokes,5.2483287,2065.482374
pokey,4.629821,403.163177
pokie,4.8699093,19.312984
pokit,4.5271773,3.860325
polar,5.197919,71643.204206
poled,5.060418,1365.573850
poler,5.28707,36.660094
poles,5.660109,90335.807286
poley,5.045248,52.028028
polio,4.122457,8642.282344
polis,5.3533497,5275.338843
polje,4.425847,121.345094
polka,4.7086763,2886.802758
polks,4.9103456,9.869944
pollo,3.2627525,275.166289
polls,4.5008955,35241.230740
polly,3.8871577,225.948712
polos,4.492799,296.143935
polts,5.265546,18.047937
polyp,3.6533048,4186.655281
polys,4.951779,245.064941
pomas,5.2904572,8.475106
pombe,4.5668483,1126.503307
pomes,5.408056,117.742574
pomme,4.108916,266.543904
pommy,3.5542378,30.854302
pomos,4.247547,7.380337
pompa,3.9422863,168.734912
pomps,4.148386,969.441774
ponce,4.907238,186.837108
poncy,4.3537054,48.099575
ponds,5.0390744,44564.899070
pondy,4.4380546,8.594000
pones,5.6210985,107.516297
poney,5.008026,175.362814
ponga,4.678924,82.229471
pongo,3.6448538,119.316619
pongs,4.8765507,38.328508
pongy,4.2693634,16.163929
ponks,4.872421,2.115848
ponor,4.133574,26.972826
ponto,4.00018,275.407948
ponts,5.22855,243.033046
ponty,4.622212,23.443349
ponzu,3.8585553,74.226391
pooay,4.1571336,5.300631
pooch,3.4879282,527.237154
poods,4.324105,1796.635968
pooed,4.300034,33.568449
pooey,4.279835,12.852658
poofs,3.9805312,67.669618
poofy,3.3660083,98.788609
poohs,4.181774,96.552386
poohy,3.5661201,2.099167
pooja,3.5040998,215.397488
pooka,3.942815,76.080768
pooks,4.1532726,21.810287
pools,4.519836,58785.475311
pooly,3.9031143,12.182449
poons,4.4773073,39.341126
poopa,3.427981,3.052500
poops,3.640861,215.040536
poopy,3.0256941,88.522293
poori,4.190592,39.000876
poort,4.198501,128.102354
poots,4.514068,32.723460
pooty,3.9016182,141.952457
poove,3.7985158,5.731833
poovy,3.2647953,1.217275
popes,4.7661457,9318.090759
popia,4.2221484,6.231345
popos,3.6022,8.340256
poppa,3.2969282,237.147915
poppy,2.887687,9138.852399
popsy,3.9496007,26.608867
popup,2.9039738,887.799164
porae,5.581012,3.361917
poral,5.1996613,402.240606
porch,4.393831,60540.573387
pored,5.2079587,2083.464975
porer,4.5852494,27.315585
pores,5.798939,38587.722255
porey,5.191694,2.381941
porge,5.0139174,18.187618
porgy,4.4667325,266.024959
porin,5.0050716,362.299374
porks,5.0571713,52.571318
porky,4.45061,152.188949
porno,4.1533957,1110.489844
porns,5.370437,8.063232
porny,4.773986,17.872359
porta,5.219547,2939.653062
porte,5.3638015,2648.006838
porth,4.691039,50.572011
ports,5.4146867,183822.526701
porty,4.810635,90.234470
porus,5.271391,253.588713
posca,4.973183,23.026717
posed,5.2372723,75735.270767
poser,5.496165,960.887917
poses,4.862127,39431.440928
poset,5.4308696,754.626207
posey,5.198878,70.888235
posho,3.898258,81.156309
posit,5.1217465,7962.533925
posol,4.2335796,23.727986
posse,4.6145015,6806.606992
poste,5.3939967,1090.907542
posts,4.4688387,130825.819602
potae,5.391518,10.691798
potai,5.034754,5.436730
potch,4.200309,481.722394
poted,5.0081863,13.912019
potes,5.6121135,300.901951
potin,4.8261285,66.245777
potoo,3.2094862,20.403044
potro,4.116025,36.796266
potsy,4.7992306,15.075759
potto,3.2302468,129.587747
potts,4.4589043,235.244672
potty,3.8517551,1867.539406
pouce,4.7750716,94.743344
pouch,4.1035414,21739.641307
pouff,3.2539008,18.254958
poufs,4.599945,51.722289
poufy,3.983135,65.497579
pouis,5.186707,4.903161
pouke,4.6780715,8.548017
pouks,4.7727838,1.122050
poule,5.0481515,183.450248
poulp,3.8114889,25.135590
poult,4.699807,482.089181
pound,4.5315175,220267.037598
poupe,4.173435,17.102637
poupt,3.8333983,0.0
pours,5.2388115,12708.103600
pousy,4.694283,1.030863
pouts,5.1341577,501.960222
pouty,4.517875,566.367690
povos,3.8540127,51.245384
powan,4.5058722,23.856030
power,4.770381,3336101.626682
powie,4.726638,8.784645
powin,4.3159447,3.912047
powis,4.8060303,15.280299
powlt,4.297467,2.228920
pownd,4.1318674,69.982357
powns,4.6966763,3.026010
powny,4.087201,23.762894
powre,4.7807636,584.691065
powsy,4.2947226,0.0
poxed,4.250295,59.467529
poxes,4.8479624,43.970154
poyas,5.228229,6.362367
poynt,4.5259237,545.658874
poyou,3.5607083,3.061887
poyse,5.069963,14.417404
pozzy,2.9731457,6.121714
praam,4.110358,37.891115
prads,5.2887473,12.432798
prags,5.1283884,2.032920
prahu,4.4952016,181.211562
prams,5.219078,526.116057
prana,4.3047147,1095.837105
prang,4.613595,141.388394
prank,4.633336,3177.144449
praos,5.563817,14.674930
praps,4.607895,73.347574
prase,5.5710125,86.969754
prate,5.4132037,1564.171979
prats,5.475894,50.335217
pratt,4.272283,103.341097
praty,4.8793173,70.105152
praus,5.3294764,131.028190
prawn,4.4546633,3360.262776
prays,5.156378,15952.908746
preak,4.9286437,16.956952
predy,4.63082,3.809143
preed,4.2630157,41.008238
preem,4.1770597,30.252054
preen,4.3905053,833.593666
prees,4.857987,78.353401
preif,4.572197,35.775975
preke,4.053845,4.666975
prems,5.169967,575.504592
premy,4.566131,3.255326
prent,4.957645,151.735349
preon,5.055607,87.224131
preop,4.228928,208.557392
preps,4.5558825,486.890635
presa,5.4299636,218.632503
prese,4.583514,661.889830
press,4.604994,523921.941760
prest,5.185674,1934.221491
preta,5.2561135,221.161254
preux,4.0754375,167.993064
preve,3.7723591,188.152480
prexy,4.013333,113.444330
preys,5.1012845,1846.929320
prial,5.0940876,9.411000
prian,5.0967474,22.147114
price,4.9564996,1403063.987458
prick,4.197418,10946.965087
pricy,4.3965154,104.240127
pride,5.0261765,198468.129632
pridy,4.482606,1.814327
pried,5.0847616,3356.772407
prief,4.7279825,93.479610
prier,4.4720955,288.495320
pries,5.678867,661.504499
prigs,4.924724,359.470529
prill,4.023958,146.683496
prima,4.850422,51103.948018
prime,4.968526,185930.538944
primi,3.7710044,1179.439955
primo,4.663718,3229.108662
primp,3.6962018,150.039375
prims,5.0153303,115.622249
primy,4.4086905,28.861086
pring,4.397482,501.728383
prink,4.4198556,67.790610
print,4.787477,226790.545672
prion,4.892197,2059.462767
prior,4.2026997,852199.469595
prise,5.387991,3470.246046
prism,4.7723455,26825.489587
priss,4.4483037,41.783981
prius,5.123813,2625.027430
privy,4.0325484,22437.760399
prize,4.4871125,121878.758288
proal,5.1032815,29.578802
proas,5.5886116,215.786355
probe,4.864779,80946.126837
probs,4.9274025,116.303810
proby,4.3286047,93.354896
prodd,3.9048576,12.058636
prods,5.124697,1658.195825
proem,5.0252924,794.574900
profs,4.782964,389.168118
progs,4.964794,191.214990
proin,4.9103074,657.835391
proke,4.887674,10.931871
prole,5.229085,434.703106
proll,4.0623007,16.311590
promo,3.8402069,1628.911887
proms,5.05718,328.238812
prone,5.202732,57868.254316
prong,4.4510365,6673.506579
pronk,4.4670725,18.568728
proof,3.5928586,490146.018923
prook,3.76511,4.454385
proot,4.137057,142.724274
props,4.443917,14375.630221
prora,4.3447347,54.926264
prore,4.474628,85.482273
prose,5.4165044,85794.568796
proso,4.291064,352.494089
pross,4.48914,109.809588
prost,5.0733657,104.454444
prosy,4.8831096,1015.997116
proto,4.0999765,10522.807826
proud,4.607998,189688.388725
proul,4.687422,11.507989
prove,4.6089034,508174.266930
prowk,3.9683883,0.097569
prowl,4.2856035,2851.677793
prows,4.7679367,973.711331
proxy,3.9088814,37246.751505
proyn,4.539654,1.587840
prude,4.7975063,1194.592339
prune,4.9450994,7805.168433
pruno,4.661955,23.749227
prunt,4.573968,10.798883
pruny,4.4035506,21.779383
pruta,4.892852,24.617848
pryan,4.7392516,2.269622
pryer,4.094064,16.141904
pryse,4.9950457,61.079629
psalm,4.736269,12271.418249
pseud,4.6345687,5519.799613
pshaw,4.097404,416.500389
pshut,4.17573,1.313304
psias,4.5561132,0.093681
psion,4.839674,31.661507
psoae,5.4022284,12.676053
psoai,5.070665,1.435580
psoas,4.567986,2131.277148
psora,5.1582365,190.670624
psych,3.7959564,1884.010560
psyop,3.6360757,20.681620
ptish,4.5021553,1.912130
ptype,3.7395177,200.736982
pubby,3.081784,54.352707
pubco,3.9526665,9.993317
pubes,4.983129,1927.743090
pubic,3.9177516,8703.704443
pubis,4.6792297,5508.631676
pubsy,4.151716,0.0
pucan,4.5101953,3.529710
pucer,4.7419596,1.430041
puces,5.085102,59.115252
pucka,4.143076,122.511226
pucks,4.3127007,340.768274
puddy,3.3155568,22.786856
pudge,4.337464,42.703568
pudgy,3.8026562,1847.070115
pudic,4.0999265,360.341855
pudor,4.5675783,297.538214
pudsy,4.3286605,1.765610
pudus,3.9137444,10.532338
puers,5.322528,6.582629
puffa,3.3375769,23.564926
puffs,3.517823,7561.693845
puffy,2.9018602,4901.387185
puggy,3.1253781,41.516612
pugil,4.248861,51.914037
puhas,4.9043255,2.665208
pujah,3.7443883,15.477460
pujas,4.476032,228.740492
pukas,4.8886204,7.237426
puked,4.3505483,486.073518
puker,4.612412,12.852532
pukes,4.9642467,137.477303
pukey,4.34328,47.455714
pukka,3.5339038,295.248895
pukus,3.7333503,3.017806
pulao,4.854477,60.135562
pulas,5.27595,13.939486
puled,4.7618637,39.898676
puler,4.9916573,33.530806
pules,5.371772,58.668678
pulik,4.269194,4.073664
pulis,5.067705,22.258610
pulka,4.4349136,22.979462
pulks,4.610581,19.064843
pulli,3.7768614,94.773961
pulls,4.20217,32519.069648
pully,3.584069,207.671888
pulmo,4.361761,168.933699
pulps,4.1010075,5854.395913
pulpy,3.4889228,2443.711333
pulse,5.0888886,179272.127443
pulus,4.1214337,12.765487
pulut,3.6814563,22.406021
pumas,5.0304704,410.500253
pumie,4.742132,3.394735
pumps,3.84842,83842.817827
pumpy,3.2334726,25.253782
punas,5.242071,49.709765
punce,4.604824,7.623584
punch,3.9041417,46176.603892
punga,4.4054775,41.039497
pungi,4.155421,26.002493
pungo,4.220964,15.293947
pungs,4.574411,36.549658
pungy,3.9657133,26.126469
punim,4.329682,14.343855
punji,3.7210083,80.102644
punka,4.403404,43.736137
punks,4.57218,1562.509541
punky,3.960723,251.569913
punny,3.5301008,36.258879
punto,4.578571,903.611313
punts,4.9289618,830.221713
punty,4.3215594,103.471640
pupae,4.2883554,8354.398450
pupal,3.9262183,5158.035983
pupas,4.3921227,47.285242
pupil,3.73071,135996.341650
puppa,3.0292428,19.142286
puppy,2.5895264,16698.993308
pupus,3.2353158,32.123786
purao,5.0082645,10.611140
purau,4.092996,24.896999
purda,4.7672596,31.586430
purdy,4.328028,73.164149
pured,4.910997,35.178817
puree,4.440419,3814.456786
purer,4.2898064,12734.617457
pures,5.5117807,212.747281
purga,4.6005893,98.962322
purge,4.7095404,17370.837882
purin,4.7181845,464.935054
puris,5.2088575,228.713205
purls,5.0941677,120.214750
puros,5.23485,92.853096
purps,4.2457523,21.142644
purpy,3.6400979,3.139432
purre,4.2963758,15.690733
purrs,4.3550005,572.652184
purry,3.7462275,20.016146
purse,5.230742,55455.990296
pursy,4.6796384,209.558588
purty,4.509706,1041.111415
puses,4.573384,61.438765
pushy,4.1923437,1979.912203
pusle,5.0972643,8.781629
pussy,3.7552392,13150.277119
putas,5.238022,147.977057
puter,4.9784875,1209.640494
putid,4.450513,12.953846
putin,4.5402427,159.749807
puton,4.5601296,57.934592
putos,5.0507503,13.859976
putti,3.7447007,820.148375
putto,3.8080416,347.828397
putts,4.1579175,803.079808
puttu,2.8268428,16.414825
putty,3.5499382,5870.302950
putza,4.0177402,1.157500
puuko,3.3816304,3.169599
puyas,4.971882,9.621824
puzel,4.169545,1.947768
puzta,4.0453925,2.139051
pwned,4.297155,11.834239
pyats,5.0712852,3.598652
pyets,5.0109572,4.384109
pygal,4.283113,60.190930
pygmy,2.920507,2231.623422
pyins,4.82206,0.0
pylon,4.423862,2265.517939
pyned,4.5679297,20.726973
pynes,5.1376953,19.960472
pyoid,4.4506893,16.106261
pyots,4.915598,8.711389
pyral,4.7813325,10.423796
pyran,4.7829275,451.433220
pyres,5.3227696,666.451027
pyrex,4.1560154,1023.754257
pyric,4.2920985,19.414312
pyros,5.0484123,33.665867
pyrus,4.77978,69.295802
pyuff,2.7945783,0.0
pyxed,3.7914984,3.408219
pyxes,4.3679442,57.218394
pyxie,4.0201106,9.975795
pyxis,4.062894,335.946976
pzazz,2.3084524,6.487347
qadis,4.68198,220.584784
qaids,4.6962023,19.005564
qajaq,1.946341,9.114107
qanat,3.6745327,170.148417
qapik,3.8321328,0.0
qibla,3.978188,313.674315
qilas,4.814588,1.213774
qipao,4.1207867,105.555966
qophs,4.0102606,0.0
qorma,4.299526,6.032254
quabs,4.195305,2.302380
quack,3.4890826,5842.470449
quads,4.3840046,1884.501378
quaff,2.694894,901.016750
quags,4.225358,21.267932
quail,4.174362,14178.804586
quair,4.3108926,34.901143
quais,4.6259227,226.035955
quake,4.1000986,5716.963778
quaky,3.5917969,38.141296
quale,4.4671645,1558.394488
qualm,3.8782125,1175.268939
qualy,3.955618,12.203145
quank,3.732952,16.913865
quant,4.100737,1918.981796
quare,4.5700173,2002.636279
quark,3.8766522,12212.121019
quarl,4.1909437,39.529017
quart,4.245061,25720.534272
quash,4.0371265,9866.410147
quasi,4.311265,70103.139283
quass,3.7533805,49.120430
quate,4.4731355,1588.493655
quats,4.5764103,68.500031
quawk,3.2172937,12.083254
quaws,4.020988,3.138178
quayd,3.7033782,2.841437
quays,4.2415204,4978.210934
qubit,3.559322,2171.422286
quean,4.300666,312.314892
queck,3.435895,5.308565
queek,3.1461844,43.844093
queem,3.2529423,9.787725
queen,3.4781995,131564.108615
queer,3.598923,35584.475310
quell,3.2926364,7227.796825
queme,3.2496104,23.231874
quena,4.2715726,51.687624
quern,4.150683,1729.740524
query,4.004931,60255.033510
queso,4.328058,320.133707
quest,4.281859,62428.366620
quete,3.5031657,51.824174
queue,2.6406548,25253.170343
queyn,3.745883,7.858236
queys,4.186282,21.946177
queyu,2.8778815,4.732271
quibs,3.994149,6.782037
quich,3.338797,22.052466
quick,3.2860587,274075.710227
quids,4.1808205,236.387159
quies,4.7459474,247.406254
quiet,4.323864,297843.947204
quiff,2.4918985,144.153824
quila,4.168776,36.773564
quill,3.136487,7767.569952
quilt,3.9377418,13971.806264
quims,4.125305,14.135963
quina,4.121977,208.916650
quine,4.2423005,120.471708
quink,3.5219848,5.274779
quino,3.9370801,48.358591
quins,4.325702,42.719791
quint,3.891661,274.810090
quipo,3.736403,12.750194
quips,4.128747,1656.215626
quipu,2.7875054,203.806503
quire,4.3967834,4835.586356
quirk,3.680165,2219.421211
quirl,3.9991853,8.408230
quirt,4.0509005,384.154397
quist,4.129713,101.535892
quite,4.2931643,1478741.030142
quits,4.3745437,6346.539875
quoad,4.088856,1628.539110
quods,4.229249,12.197920
quoif,3.5001457,14.904209
quoin,3.9854417,382.783856
quois,4.4706445,62.803503
quoit,4.0394807,474.242689
quoll,3.1792674,73.630739
quonk,3.5764832,7.265269
quops,4.1742373,2.943883
quork,3.7214463,7.698988
quorl,4.0393457,5.815088
quota,4.1802626,63734.408069
quote,4.316771,116989.290875
quoth,3.6889234,9493.988669
quouk,2.7513134,0.0
quoys,4.092447,4.377216
quran,4.2428913,20.164128
qursh,3.8862276,4.775026
quyte,3.9222615,117.941710
raads,4.85469,6.454441
raake,4.612398,14.903177
rabat,4.305427,54.874206
rabbi,4.093123,13264.380227
rabic,4.7356844,210.023171
rabid,4.935216,5579.186710
rabis,5.4846377,12.747993
raced,5.255181,24806.195718
racer,4.633417,3058.389037
races,5.8401084,119208.164640
rache,5.062666,30.055950
racks,5.1105494,19346.351116
racon,5.0671773,80.080440
radar,3.7151911,70856.241944
raddi,4.320797,9.146701
raddy,4.1260347,7.890365
radge,5.140894,15.923071
radgy,4.61638,1.923274
radif,4.703962,71.137189
radii,4.407318,20008.969927
radio,5.2254686,348091.046355
radix,4.460987,2152.472224
radon,5.1496935,11316.222536
rafee,4.502973,2.136408
raffs,4.3262157,27.819485
raffy,3.715848,3.168126
rafik,4.5252285,19.553609
rafiq,4.0276337,21.462296
rafts,5.2269964,9545.313022
rafty,4.6212897,4.963130
ragas,4.744124,681.871257
ragde,5.1436906,2.259793
raged,5.1736493,15777.888177
ragee,4.685869,5.129833
rager,4.551125,48.889714
rages,5.761825,5353.389630
ragga,3.417693,78.902492
raggs,4.549598,21.186945
raggy,3.9368596,96.791723
ragis,5.4977126,17.813306
ragus,5.255642,15.420649
rahed,5.1598186,3.896736
rahui,4.791231,45.338255
raiah,4.4760556,5.505031
raias,5.1981635,9.887180
raids,5.67199,27806.044788
raike,5.4055743,9.427142
raiks,5.503392,2.588912
raile,5.747462,127.996371
rails,5.83652,73289.244498
raine,5.718546,683.568513
rains,5.8013306,57060.891816
rainy,5.1895633,35234.752181
raird,4.5399513,2.869337
raise,5.9346404,372837.994544
raita,4.7446465,121.798137
raith,5.1422157,47.849432
raits,5.863499,111.945778
rajah,3.579654,1964.191037
rajas,4.3073306,1115.894539
rajes,5.329429,7.259204
raked,5.1282744,8647.392488
rakee,4.642658,14.853665
raker,4.508801,587.152300
rakes,5.722193,4473.272144
rakhi,4.622307,55.525683
rakia,4.347047,41.742318
rakis,5.472258,10.266378
rakki,4.0964527,7.068116
raksi,5.160003,26.708503
rakus,5.2309885,5.030904
rales,6.096826,4128.793090
ralli,4.5532627,13.731528
rally,4.361169,31567.050517
ralph,4.7793097,340.474154
ramal,4.3687267,113.017111
ramee,4.8041277,9.207057
ramen,5.409074,427.373111
rames,5.8818197,142.441397
ramet,5.4641285,172.383140
ramie,5.5314155,1793.383145
ramin,5.127219,68.831511
ramis,5.6178017,517.857711
rammy,4.063116,15.621202
ramon,5.1013427,84.492423
ramps,5.273302,9093.435793
ramse,5.6328106,2.655179
ramsh,4.993557,1.380038
ramus,5.371621,6879.378348
ranas,5.0612226,40.300959
rance,5.3949895,1872.042933
ranch,4.702001,49313.293891
rando,5.150264,48.538292
rands,5.529119,509.190714
randy,4.9360037,850.570242
raned,5.4935675,7.169689
ranee,5.00866,990.033034
ranes,6.0767922,50.796565
ranga,4.247865,153.494621
range,5.3077674,1280080.240847
rangi,4.954198,339.187286
rangs,5.368178,98.711584
rangy,4.7661314,953.676164
ranid,5.2665977,78.716650
ranis,5.8118434,75.770587
ranke,5.2985497,257.297862
ranks,5.3632746,136612.305704
ranns,4.9333696,19.739744
ranny,4.3305492,77.443351
ranse,5.829212,27.937641
rants,5.719503,1857.370460
ranty,5.1193924,191.824173
raped,5.2690663,13754.749053
rapee,4.785502,14.770905
raper,4.651869,137.802615
rapes,5.8662076,4166.834623
raphe,5.103125,2898.907348
rapid,5.042862,418271.420701
rapin,5.1147237,43.481433
rappe,4.5965033,21.720045
rapso,5.313872,12.095740
rared,4.7955956,92.435206
raree,4.3055468,164.899255
rarer,4.146024,10728.869020
rares,5.3836484,330.614269
rarks,4.671718,7.214598
rasam,4.608226,64.889716
rasas,4.307965,252.398601
rased,5.698383,361.724370
raser,5.0934186,100.855809
rases,5.3272147,371.353869
rasps,4.7322426,801.178928
raspy,5.07991,2067.981719
rasse,5.1002626,41.423346
rasta,4.8226476,96.065290
ratal,4.5753646,150.191472
ratan,4.587209,119.819647
ratas,5.0711546,93.214785
ratch,4.7098374,128.127591
rated,5.4893203,97730.276865
ratel,5.6139507,151.300081
rater,4.8747387,3820.765243
rates,6.0840597,1206376.181488
ratha,4.2686977,228.821955
rathe,5.3267837,419.739149
raths,5.3879814,253.761229
ratio,5.3901815,554975.275008
ratoo,4.5749927,3.176276
ratos,5.801995,135.113551
ratti,4.555774,125.861853
ratty,4.3618107,1125.744684
ratus,5.582636,672.102404
rauli,5.1586213,26.275572
rauns,5.5862947,3.706472
raupo,4.9739003,90.022254
raved,4.8919497,2559.748513
ravel,5.016352,819.785894
raven,5.017026,9787.987698
raver,4.2685013,144.746497
raves,5.4841976,1653.963700
ravey,4.86929,3.533231
ravin,4.7435308,273.565354
rawdy,4.4546976,1.194184
rawer,4.3850083,175.507150
rawin,4.840592,75.398331
rawks,4.8862677,2.921650
rawly,4.6107254,139.005202
rawns,5.2024026,3.924970
raxed,4.7324495,21.023440
raxes,5.322151,52.286253
rayah,4.1046276,82.143947
rayas,4.8063564,65.762463
rayed,5.2449865,3748.111482
rayle,5.3827796,64.763453
rayls,5.441137,23.822366
rayne,5.372599,225.246963
rayon,5.068863,12044.451428
razai,3.9335134,10.034713
razed,4.7862577,5023.291612
razee,4.2948756,69.120585
razer,4.1605296,30.783345
razes,5.3753195,74.254860
razet,4.9647264,1.299949
razoo,3.8549852,16.607992
razor,3.9047296,19038.626574
reach,4.9787927,592654.482305
react,5.3126354,80265.019269
readd,4.580253,16.304212
reads,5.799199,127495.158150
